cleaning log files...
loading spack
loading fdapde_devel environment
Eigen library found at /home/u10656115/.spack/packages/linux-cascadelake/eigen-3.4.0-hklx4lp26fdlaepysl2vcl6zyvtf5cag
compiling...
launching executable...
n_obs_per_clust: 20
n_clust:         3
N:               10
valori lamda:
1e-08 , 1e-08
1e-08 , 1.77828e-08
1e-08 , 3.16228e-08
1e-08 , 5.62341e-08
1e-08 , 1e-07
1e-08 , 1.77828e-07
1e-08 , 3.16228e-07
1e-08 , 5.62341e-07
1e-08 , 1e-06
1e-08 , 1.77828e-06
1e-08 , 3.16228e-06
1e-08 , 5.62341e-06
1e-08 , 1e-05
1e-08 , 1.77828e-05
1e-08 , 3.16228e-05
1e-08 , 5.62341e-05
1e-08 , 0.0001
1e-08 , 0.000177828
1e-08 , 0.000316228
1e-08 , 0.000562341
1.77828e-08 , 1e-08
1.77828e-08 , 1.77828e-08
1.77828e-08 , 3.16228e-08
1.77828e-08 , 5.62341e-08
1.77828e-08 , 1e-07
1.77828e-08 , 1.77828e-07
1.77828e-08 , 3.16228e-07
1.77828e-08 , 5.62341e-07
1.77828e-08 , 1e-06
1.77828e-08 , 1.77828e-06
1.77828e-08 , 3.16228e-06
1.77828e-08 , 5.62341e-06
1.77828e-08 , 1e-05
1.77828e-08 , 1.77828e-05
1.77828e-08 , 3.16228e-05
1.77828e-08 , 5.62341e-05
1.77828e-08 , 0.0001
1.77828e-08 , 0.000177828
1.77828e-08 , 0.000316228
1.77828e-08 , 0.000562341
3.16228e-08 , 1e-08
3.16228e-08 , 1.77828e-08
3.16228e-08 , 3.16228e-08
3.16228e-08 , 5.62341e-08
3.16228e-08 , 1e-07
3.16228e-08 , 1.77828e-07
3.16228e-08 , 3.16228e-07
3.16228e-08 , 5.62341e-07
3.16228e-08 , 1e-06
3.16228e-08 , 1.77828e-06
3.16228e-08 , 3.16228e-06
3.16228e-08 , 5.62341e-06
3.16228e-08 , 1e-05
3.16228e-08 , 1.77828e-05
3.16228e-08 , 3.16228e-05
3.16228e-08 , 5.62341e-05
3.16228e-08 , 0.0001
3.16228e-08 , 0.000177828
3.16228e-08 , 0.000316228
3.16228e-08 , 0.000562341
5.62341e-08 , 1e-08
5.62341e-08 , 1.77828e-08
5.62341e-08 , 3.16228e-08
5.62341e-08 , 5.62341e-08
5.62341e-08 , 1e-07
5.62341e-08 , 1.77828e-07
5.62341e-08 , 3.16228e-07
5.62341e-08 , 5.62341e-07
5.62341e-08 , 1e-06
5.62341e-08 , 1.77828e-06
5.62341e-08 , 3.16228e-06
5.62341e-08 , 5.62341e-06
5.62341e-08 , 1e-05
5.62341e-08 , 1.77828e-05
5.62341e-08 , 3.16228e-05
5.62341e-08 , 5.62341e-05
5.62341e-08 , 0.0001
5.62341e-08 , 0.000177828
5.62341e-08 , 0.000316228
5.62341e-08 , 0.000562341
1e-07 , 1e-08
1e-07 , 1.77828e-08
1e-07 , 3.16228e-08
1e-07 , 5.62341e-08
1e-07 , 1e-07
1e-07 , 1.77828e-07
1e-07 , 3.16228e-07
1e-07 , 5.62341e-07
1e-07 , 1e-06
1e-07 , 1.77828e-06
1e-07 , 3.16228e-06
1e-07 , 5.62341e-06
1e-07 , 1e-05
1e-07 , 1.77828e-05
1e-07 , 3.16228e-05
1e-07 , 5.62341e-05
1e-07 , 0.0001
1e-07 , 0.000177828
1e-07 , 0.000316228
1e-07 , 0.000562341
1.77828e-07 , 1e-08
1.77828e-07 , 1.77828e-08
1.77828e-07 , 3.16228e-08
1.77828e-07 , 5.62341e-08
1.77828e-07 , 1e-07
1.77828e-07 , 1.77828e-07
1.77828e-07 , 3.16228e-07
1.77828e-07 , 5.62341e-07
1.77828e-07 , 1e-06
1.77828e-07 , 1.77828e-06
1.77828e-07 , 3.16228e-06
1.77828e-07 , 5.62341e-06
1.77828e-07 , 1e-05
1.77828e-07 , 1.77828e-05
1.77828e-07 , 3.16228e-05
1.77828e-07 , 5.62341e-05
1.77828e-07 , 0.0001
1.77828e-07 , 0.000177828
1.77828e-07 , 0.000316228
1.77828e-07 , 0.000562341
3.16228e-07 , 1e-08
3.16228e-07 , 1.77828e-08
3.16228e-07 , 3.16228e-08
3.16228e-07 , 5.62341e-08
3.16228e-07 , 1e-07
3.16228e-07 , 1.77828e-07
3.16228e-07 , 3.16228e-07
3.16228e-07 , 5.62341e-07
3.16228e-07 , 1e-06
3.16228e-07 , 1.77828e-06
3.16228e-07 , 3.16228e-06
3.16228e-07 , 5.62341e-06
3.16228e-07 , 1e-05
3.16228e-07 , 1.77828e-05
3.16228e-07 , 3.16228e-05
3.16228e-07 , 5.62341e-05
3.16228e-07 , 0.0001
3.16228e-07 , 0.000177828
3.16228e-07 , 0.000316228
3.16228e-07 , 0.000562341
5.62341e-07 , 1e-08
5.62341e-07 , 1.77828e-08
5.62341e-07 , 3.16228e-08
5.62341e-07 , 5.62341e-08
5.62341e-07 , 1e-07
5.62341e-07 , 1.77828e-07
5.62341e-07 , 3.16228e-07
5.62341e-07 , 5.62341e-07
5.62341e-07 , 1e-06
5.62341e-07 , 1.77828e-06
5.62341e-07 , 3.16228e-06
5.62341e-07 , 5.62341e-06
5.62341e-07 , 1e-05
5.62341e-07 , 1.77828e-05
5.62341e-07 , 3.16228e-05
5.62341e-07 , 5.62341e-05
5.62341e-07 , 0.0001
5.62341e-07 , 0.000177828
5.62341e-07 , 0.000316228
5.62341e-07 , 0.000562341
1e-06 , 1e-08
1e-06 , 1.77828e-08
1e-06 , 3.16228e-08
1e-06 , 5.62341e-08
1e-06 , 1e-07
1e-06 , 1.77828e-07
1e-06 , 3.16228e-07
1e-06 , 5.62341e-07
1e-06 , 1e-06
1e-06 , 1.77828e-06
1e-06 , 3.16228e-06
1e-06 , 5.62341e-06
1e-06 , 1e-05
1e-06 , 1.77828e-05
1e-06 , 3.16228e-05
1e-06 , 5.62341e-05
1e-06 , 0.0001
1e-06 , 0.000177828
1e-06 , 0.000316228
1e-06 , 0.000562341
1.77828e-06 , 1e-08
1.77828e-06 , 1.77828e-08
1.77828e-06 , 3.16228e-08
1.77828e-06 , 5.62341e-08
1.77828e-06 , 1e-07
1.77828e-06 , 1.77828e-07
1.77828e-06 , 3.16228e-07
1.77828e-06 , 5.62341e-07
1.77828e-06 , 1e-06
1.77828e-06 , 1.77828e-06
1.77828e-06 , 3.16228e-06
1.77828e-06 , 5.62341e-06
